1497186793,0lsf7x58,1170931627,1183253646,0,90522475,64
208192505,elw7xmwc,991022505,995292266,60502,0,3
208192505,fsinyv5y,983407011,985613372,172382,0,9
99729789,gkstaerv,940502044,940502091,2954,0,2
813156376,9x0m7hk7,901877094,1086111422,0,21177438,155
147960978,jaugx098,802658354,984235263,0,66603,9
1896622212,lfmrwpfs,807359221,989225145,28283129,0,184
147960978,fc2gmx7e,802493722,984250692,0,33121,13
646734651,8eyhnv9s,797411398,1132213215,65713,0,103
1378364463,rlsav2ha,769848663,772559095,0,18273405,71
646734651,cgddtewl,766337080,1205254182,345479,0,1791
646734651,rwahccu6,766333325,1203894131,130717,0,503
1570327470,0s7w2e6h,735954726,1000715752,137606,0,41
1029921800,5h2d6svl,48630298,1136456448,0,123398192,3518
307049422,kdf8g2y7,53747,1204160734,0,66723134,37805
1168472571,exqtor4j,7200972,1130402089,1429726,0,140
1945037933,ssojtbjf,36069989,1202457349,0,168046863,346
1570327470,yc3erxmr,28320369,819715888,548827,0,163
17336153,qo646hem,15090113,25758533,0,42762,114
2004876520,tmclsdfo,11792560,1167338335,51635471,0,22
414953815,xiwyvvua,27035565,1002901601,3518799,0,1151
1825388634,9wi8dgmd,7285650,1130493558,53480,194100,28
1332841822,rswuyito,11108757,1192506892,0,134829238,124
1228403482,fyxocx4u,31591461,31643805,0,128700499,8
139444055,38ckyweq,249,920402647,61587495,61585575,6094
147361749,fjj0lsme,5699,1123205840,278263,0,14
1294216644,g49vukqf,123705024,126825038,0,601893,9
290830508,p2etftx5,300694,1209257286,0,5980680,4041
524036530,fhd060kw,616991,1206698153,0,9720059,448
307049422,113duxo1,113481082,732669959,0,758250,2362
2079865255,0insggn2,19,1209535668,56216331219,0,8194253
183053948,ip3wq7th,38306,1209599377,0,3168009678,16313
1825325399,c9pp2hpv,2831290,1207129757,0,1272074489,230
1973908058,lbopswjw,118026883,1188024277,0,6723239,35
1029921800,dlm8ebfe,48545781,1136440102,0,123398192,3518
1294216644,eyahxjyt,30329262,120510731,1623180,0,59
1557083570,4sbvr8o7,379528675,766532596,0,603773,8
1967510321,em2kpj44,375045,308906109,1129053,0,753
928916599,b5cypgox,133315648,225686947,0,0,71
693622983,n9cq8cbj,71840987,381325815,0,874370853,40
2126336928,g8yb121t,215955052,984312778,0,4215798360,154
711875897,690vqxjm,352817266,1134126705,964536414,6921482,123
99804875,tlsmak8j,340560647,341284273,0,2306,2
646734651,5aniqhoh,46976862,640500829,1177274,0,6031
646734651,9r6q2h19,22943034,912782092,19148,0,9
1381338022,pac2qrjx,65,1209480066,2110209,16080,4322
952340174,7mvqotqs,1569643,1209500414,0,27177900759,68216
619554984,s11a8amq,128179889,985867539,0,5850,9
711875897,w3cossb5,432217005,1037027494,86730067,42323219,20
1916301074,n1a7kysb,402020366,1191651086,0,9814505,34
1121566583,papcqkyq,50313495,1209300049,371,3184003,25035
1570327470,cch0i3ae,311106323,998219586,15763,0,6
389864316,rb32nsqe,129693191,229237345,0,109785579,192
619554984,f8ta93pn,7009,1208701278,0,8265073,2770
723972339,kooasv67,142871812,156892638,0,6496431,17
791503576,4tr84tft,270758145,1209591832,2048312929,2881542146,116328
723972339,jitmevic,179148773,837470908,0,41473429,115
139444055,e9lslmn2,221571976,290492722,115614,114654,12
594039882,l7axqst2,264793023,1209429646,7512908,55844830,866
688882425,gp5jaiaa,265283412,1175392420,1236613324,1778069873,55545
1916975255,oxqrye8y,270764386,1175376367,1024131005,1483461409,44204
1116610219,h8phwy6n,291015669,644411412,683116,3176172,43
1449978267,012g40uf,24936824,984490614,0,1501027322,109
100390061,6iv1ssr5,24215617,314409671,0,3297934,20
615198083,rv2y2eco,385544212,402275049,0,51303,49
646734651,ur9swqee,28422990,1000776938,59635,0,226
389864316,s28a8gul,306010684,1002517584,0,85895409,224
1273819955,om14eukd,645846945,899545044,0,94,4
1624013898,k8ma27hq,318351019,336222644,0,1068569,9
