1549280802,2yoayed8,1019073651,1184479643,0,53096,24
2127977369,mxudibve,1021138548,1026785336,5202,16762,38
244572404,tnjs0hbu,1018282765,1018282890,0,303327,2
2127977369,e73afxme,834957325,999285578,29873,29873,104
1549280802,nnfjka7b,833452308,927018012,0,1548979,34
2129940937,87qy8dj6,781696829,800816587,0,3373,4
1615655900,36a6s563,756062586,987051576,10994207715,0,1167
183990141,ko7bsr2t,585045445,585153267,140726,0,6
1637947837,cpxmn2gh,867646378,1013944794,0,37886,6
1047641419,wccsc8q5,272116717,318719752,0,2167739,7
497575602,t900wl4w,248810862,254409076,90824,90824,18
375770840,7u4irptx,235651315,239244281,0,68261488,10
1574325183,b9gv4ybe,166898470,227407342,900,900,12
244572404,tewl7x4m,52338569,1002921121,0,2759393,24
881077541,87lpt78r,140791786,1209570070,1177308,1177308,71352
713475781,xti7epcu,34770797,301664983,0,16177484,73
1520140807,9hxvu84o,22880715,54083044,0,965179,59
375770840,b3qm581m,224577227,750235610,0,75889806,13
1568984277,dd2xpm1u,221086117,241326939,0,16972,10
1144001589,ayqv46hd,61681188,1209276859,0,13985783216,2239163
92178990,mxslydo5,135397207,835546763,0,31770873,825
881077541,afknnd4e,307501342,1209570309,992310,992310,60140
985198808,icrynrbg,30711697,1075915840,376617,0,238
1400583917,kov67gxq,18337345,1143848461,36073780,0,2598
1549280802,rccokgdt,3130867,781628208,0,29620199,1033
2129940937,ckthwqqf,168683503,771055382,0,5426,21
881077541,5ianohq6,121291650,1209570062,1196118,1196118,72492
427633962,y6ko8dwy,194145,147833876,0,13977641,69
549095570,c2pn8ugg,22382479,217083929,0,184035237,237
316914648,k4qhsbpc,52355,1209585455,102822691,0,60437
713475781,jooq74sj,649290981,1006574916,0,10202169,48
2129940937,kyhgnkhh,81684395,1199805226,0,2432,9
1415506946,yaeaugfl,26054,1207833357,380471,380915,1522
1631345993,ovfbu9ek,22730174,811653435,46111670,0,1269
808208328,da65d3ia,57200257,1174834226,0,660081121,193
396856022,nik0s2d0,232660530,293934375,650637,0,18
4987473,mlyp1ea4,59252370,80482798,0,524830,11
713475781,62me5hxt,642146019,649287819,0,4705454,13
1415506946,p0tgxvsc,9055,1207815273,233334244813,278304374698,9999
244572404,e276hq35,52431236,830019010,0,2151259,20
4987473,gbfrb6mf,59555626,911202461,0,5272267,127
1017020847,abrxxr94,62877335,1010299421,393572,437292,38
1122041679,qlxwygty,73989599,1003851248,0,30509,26
1017020847,jf58gb5b,248296954,1030373418,393584,393584,36
1078332029,m5v7o800,78491360,86999620,0,16363881,3
375770840,7l21a0xv,145670144,148227813,0,31791134,6
1555523013,en2ga1k2,754878227,1156955854,1732669,0,896
1574489501,mck2s0rc,79753535,914527715,0,292543,13
497575602,qklota90,105363802,1018445565,322504,742792,26
540225837,bkut313v,41734960,1022896385,5956239,0,378
1615655900,23fjyb0d,121269999,674779560,13738638514,0,1524
