1457296625,ciwuaxef,1003659418,1017999876,29836,0,17
1547161858,1q1llti8,2927,1209578355,0,29031060,88780
2091148400,o3lknk3w,153592850,1077231224,0,34632049,9
557184074,tvcgh1i3,996761493,1029211603,0,14775,45
139285480,7xjpt3h0,86757,1209591044,0,1674522628,86721
2091148400,hrgwcidn,33231032,1069696208,0,45502579,12
42307787,4ihtjbwv,48193527,841026370,0,14672,8
808208328,wt6wwp0j,56450688,1174832175,0,658565923,192
1457296625,kalc4yjm,164482378,847197466,29771,0,15
297729640,6ilhv9v4,182089426,868035475,0,11715,3
717148765,k6bvpnj8,831217349,831226854,0,14110584,12
977815831,yji9yxbo,74531673,1127575979,0,8660,9
1547161858,nk89i8t8,886527389,1209594922,0,3170265,9695
1030413236,ytn2qybk,997412889,1038571264,0,2437,7
