1547161858,o3ldyplr,1094906315,1209583976,0,1228056,3773
1704332848,x3vxlltc,1019046508,1019576932,947,947,12
316914648,7pweh3lg,1014085894,1208458431,535343,0,243
4085795,443a2a7f,1004197492,1011124688,6951,0,3
1891814771,apubn3du,916114999,1002356051,0,182431577,55931
1590796025,2d2ontfy,913328120,1002695031,0,269216120,85217
636682474,hui0enn4,894605260,1146986073,0,275480,7
911122335,chbmvnsr,867603725,1126808528,0,0,8
1055647627,5tjyrxkq,851654171,885971313,0,403060273,37
770677649,y39xymhi,847480298,848963498,0,157406766,6
297081294,83ihkp40,788172692,1190622484,0,19869687,77
599418111,g9u2g8pf,765636356,834524366,0,84,12
992231132,jml7na4y,763244115,1191342690,0,5059,3
1000101457,xkec0l7g,686244105,686244193,0,906,4
1032480257,ryk3ktrs,670170333,933761432,0,44272457,58
333081387,vds65tvr,741521389,741559799,0,504,2
1156673267,3qps07q8,408555179,823164293,27643650,27618890,14
1715531995,g1deubbx,386921220,1152703964,0,202,5
1433929325,982kqes3,383425795,974198810,0,80,2
1433929325,dlhjjdfv,383409883,974175370,0,80,2
726062050,27kub4de,313722941,843003075,0,5456,2
1137734834,hw5eah22,714816479,733970061,0,176904678,215
1905987335,sffxmay6,290587332,808778653,0,233886,6
911122335,ci1uljwf,262808373,1126806933,0,0,11
911122335,x0rmsxgg,262802078,1126803551,938,938,22
301115825,rb0k87e1,308968521,830355333,0,40980042,10
1157792135,yhatosyv,55411084,1008897506,0,33984,9
340283476,8t7xu0er,176364,1209441436,0,11030045,9308
1351740009,i2itk3qp,31723464,31726403,0,678084,12
1978173624,982tq3fi,1003775044,1026550573,0,235286,250
120430912,y59ho4ym,170656794,1060178353,3079120,9237360,40
2080635929,dcrik3pm,1000442121,1002249302,0,36846,5
298158912,6br4a9ey,28804036,1195203070,0,660,30
1031009499,2muyvn20,662023278,1083487567,0,54541,35
1380331015,frf5wdkj,69264483,930093296,2418242,0,7663
340283476,7udt22tr,88560,1209562868,0,11025309,9304
738665410,3a1xe5tc,18538449,68194703,0,786338121,8562
201728924,ffkc7bkk,93838123,1087857123,0,8028279,251
120430912,y14spnbf,761323640,761402933,2622794,6585017,7
1898675568,1mcr8a5p,14422777,1180808584,0,1122,51
1305059539,agt3bfag,1131807650,1206058184,154890045,0,22
259647118,s2x847ot,50467890,1106174284,0,1401309,71
1000101457,re6kyvyn,676711110,681015329,0,1990,16
1201277414,0rlgux4l,4790056,607130326,0,11038968277,97
1898675568,eqi52vch,21,1209590007,0,2648954,120407
1238301920,0h4h473l,74911858,1024417719,0,179854,97
1433929325,slfhyn3c,369543042,973515596,0,80,2
1547161858,ya9u3k5q,5723,1209583349,0,9211552,29645
514945169,ggcqotcu,48899725,57922353,0,403436,13
1427074038,4qwdagx9,3316986,1209565947,52734170843,0,6895
1835582317,rj1j3wi1,56848675,1185859815,0,2759428,18
201728924,nqtbtgwt,16807791,994670661,0,4124297,12
1547161858,ic1a7fy4,945,1209566130,0,26896329,82437
1547161858,j34wi1h5,6076,334806386,0,3392799,10427
651630824,v9duu8qu,133672218,137700249,499,0,8
1898675568,etr1kykp,14403195,1195203206,0,814,37
1898675568,dbjf9b4x,1133889,1181933985,0,1210,55
1156673267,7wu96clw,408166747,823150239,141455440,8023362,12
1905987335,dyjt0xq6,31079395,1013918326,0,468390,12
1157792135,1hf9oboi,55424646,55426617,0,7564,2
1898675568,ivcsgd1h,2720,1180802755,0,1034,47
4085795,85eksdac,916760208,1031024778,1966843,0,34
340283476,atv1j2bn,119410,1209425589,0,11021759,9301
1547161858,76g25l8f,6387,1209562558,0,12241497,37621
705862256,h0whej1s,156681627,1030442316,0,23813,19
1898675568,kdc5a7al,24776,1195203283,0,726,33
1574489501,clb8wyv8,18849217,1206672727,0,134477305,56
94008086,sthf5eim,169454199,1031930099,32107,363341758,408
1835582317,eam4cq66,56864055,1185923200,0,2759428,18
808208328,tvyvxm7o,56904701,1175318988,0,844445781,275
514945169,ar1kqkmv,58133261,925622939,0,925321,33
1380331015,xypsha9g,69232129,930092109,3759868,0,7750
770677649,qb4wnbte,142671209,143869905,0,60403590,13
911122335,ib9ov5pf,79181263,1126804367,0,0,28
298158912,3wrtfdf0,2263,1180802731,0,1188,54
224704813,1dsshqwi,736847615,1206121915,0,29859939,694
94008086,gnt2v6qv,82491745,166334032,252704166,36351140,92
1905987335,x7iaylx6,117028468,1015574105,0,351447,9
104005378,hq09r99s,130055745,200903314,1057181328,1054951884,9
1590796025,9h6hqd14,139209020,1209390067,0,20169754,6851
1552613702,xkaj18wk,1933,1206007459,636439442,0,26498
340283476,sqq35uqh,225404565,1031829196,0,30211,36
4085795,xks8bqcw,142234167,934298452,0,83174,54
770677649,96c2ffdj,144403075,144623619,0,17035968,2
726062050,wvvda53k,234613922,1022975156,0,43662586,957
2032331548,94py1xlt,155738424,1121075727,14913,0,34
2040779037,vx8v0tt9,737297007,1102677241,0,2356,10
1504871761,rlaer4d7,83844766,246423796,0,58695308,49
879701447,ydh8w5po,182311590,1027921187,0,8239,9
1351740009,212ob192,38009786,112234081,0,83119,3
1891814771,4fggcx6e,55338504,1209320406,0,23463358,8377
909424271,p7q1t55c,227740869,1127301092,0,12492,22
651630824,xhlp7dh9,259203190,1162810826,45468,0,18
514945169,jsmbxa46,48928125,1001302789,0,23495505,565
193314893,qainh9l9,261612847,901864111,0,855853,8
