1331286965,ubebkvp1,1027576617,1028881246,0,7322,3
1633260993,dg6lhg2t,779047803,1198564494,0,14049630,85
453391352,4m9mh4rs,835123001,835563655,0,2624,16
2093434183,vi23iht0,680936279,693801871,278144044,58195579,10
1003538042,r1j74cpc,30222726,890376835,0,1413496,731
1099795418,98iif8m0,30790,1208729665,218667286,0,15087
296781124,lha1dwqa,4987,1209591536,217929334,0,150108
1658326705,rp530i2w,12403646,760688675,0,676246186,40
1001559089,im8llk8e,576939,1208631515,0,29647364062,643
1302175880,jejcek3l,658102728,667559075,0,96957,4
1558746109,66wi1vut,55608,1208771462,0,113135667,2929
1153106207,q5cfd6yu,1038074605,1038085273,0,32928,18
1747319388,sg1ao7i6,16456371,925548127,0,107905,31
698230613,aj2unndr,59382433,846798582,0,154584,12
892873900,mm7wje7a,5972,1208701166,0,17959785,1345
929182646,08wap2kb,749917955,852371785,0,218547,4
417141493,qy1klj1q,50163162,1031330891,358239839,48651420,1529
1747319388,j5w0dtvm,15887102,16810210,0,0,2
14629671,m2qnu10t,42495469,75639432,0,1566,2
892873900,ptcqyjx9,4690,1208703354,0,18547200,1344
929182646,bili5cdh,243761544,245963836,0,208582,2
296781124,9er908pw,1166414,1209580593,283214485,0,187843
808208328,ellucue9,56903965,1174841028,0,666004060,194
985198808,r7pls0wn,36377960,1075942274,153845,0,54
936494109,e3q72qio,866614731,950826523,0,3268,4
1496670786,hqjnt4ka,196260411,196274114,1136989,0,27
936494109,fw3b5j53,866544665,950764101,0,3520,4
881278459,yulkgmff,84112462,898906167,0,11349,30
1723080817,jgb8xt24,749323568,1184424845,0,12231556,149
453391352,i2v0qbme,140854666,157867981,0,20172,123
1814585593,05rdg5ud,141570187,589540672,0,5439,7
1992036665,rvyptpu1,150731728,1209326380,346631733,184944778,992
892873900,0kh38ref,746,1208712553,0,18561000,1345
14629671,qbdgspwg,154560791,881777448,624,53014,53
1814585593,rkenasf9,837165483,1009206077,0,3108,4
453391352,pvlrri41,833007390,833447917,0,2952,18
1400583917,8ecleftb,33475170,1143478242,5815979,0,455
1692003489,t2p6tytg,514784462,1199193212,0,590976,446
924792826,kjbon6sk,568220812,644982700,12502863,0,297
14629671,5b99hp4h,603241552,853800842,93037,0,13
