100440980,d3bbxncg,159365724,1023581768,0,36306373,65
135733524,cbeuh54a,135630869,1086754626,0,4319229,11
142110390,mhiai9qv,86959446,864861332,0,2652450295,15
267983031,lbiy8mik,86934775,1026351634,0,22265552,49
1236004089,j2xjvefm,519,666034623,2139905991,0,592
1898675568,womdyw6y,1959,1195201770,0,1826,83
383669650,bcsrvjnf,311497091,1026921828,0,61335,34
1722486761,ewf42d3t,2117,1209303762,5221191118,4354012579,7400
128116150,6bpdksk0,20111617,1208788613,0,173680056,249
1558746109,ijfef68n,59030,1209054897,0,614204,2705
971750369,5q9tqjl5,26021618,856052089,0,115355278,169
455792686,59or1y5l,42603789,1205262837,0,6587849,289
421245534,5jaawa2e,1149978762,1157569861,0,40620,6
1097335391,s5orjqsb,50535992,682701493,0,707710302,24
705112778,dny5oefw,2174650,1125865712,187879339,285893745,461
705112778,1jgfqbn6,3340842,1206999446,9493325122,6374634156,17702
1275799039,f01eveet,502620679,1209540196,2298500,2299670,23620
1495523193,uf2u84b0,19920611,1209585030,2678760,0,74410
952445598,an1higb4,2396,1209599070,9257,5834137,3202
1107386989,2h9hxtw0,26730410,1034465433,0,17293008,263
762813538,tn4q5xnk,749566196,1014026656,0,22734,56
971750369,l0pnevh8,28125287,998781503,0,53491700,33
